,title,description,title_label,description_label
774,삼성전자 임원들도 주가 부양 노력 올해 자사주 억원 매입,지난 일에는 만 천 원으로 마감하면서 코로나 팬데믹 시기인 년 월 일 종가 만 천 원 이후 년 개월 만에 만전자 로 밀려났다 이날 삼성전자 주가는 연고점 대비 개월여 만에 급락하면서 ,0,0
775,카이스트 허성범 얼굴 천재 경이로운 암기력 상위 영재 맞네 아형 ,이것도 영향이 있을지 모르겠는데 살에 학교 갔는데 코로나 가 터져서 컴퓨터 앞에만 있었다 고 토로했다 한편 년생 만 세 허성범은 카이스트 전산학부를 거쳐 인공지능 대학원에 재학 중으로 쿠팡플레이 ,1,0
776, 늦가을 바람 하늘 기러기 낙조 별 자세히 보면 더 아름다운 ,이후 신종 코로나 바이러스 코로나 대유행 팬데믹 으로 방문객의 발길이 잠시 주춤하다 지금은 예전 수준을 회복했다 만추의 새만금은 또 다른 모습으로 관광객을 맞이하고 있다 그동안 새만금을 자세히 보지 ,1,1
777, 고물가 저성장 속 외식업 노하우 전수 배민외식업컨퍼런스 개최, 년 신종 코로나 바이러스 감염증 코로나 로 인해 장사에 어려움을 겪는 사장님들을 위해 시작해 년까지는 온라인으로 작년에는 온 오프라인을 병행해 진행됐다 그간 총 만 명의 사장님 예비 사장님이 ,1,0
778,퀵커머스의 그늘 위기에 처한 배달 기사와 골목상권,배달 수요가 공급을 초과한 코로나 당시 천 만원 평일 점심 기준 이던 건당 배달비가 현재는 천 천 원까지 떨어졌다 코로나 엔데믹 풍토병화된 감염병 에 진입하고 배달 주문량이 주춤하자 배달 ,0,0
779,한국에도 중소도시의 새로운 기회가 올까 김현아의 시티라이브 ,중소도시로 향하는 행사 새로운 기회 될까 중소도시에 대한 산업의 관심은 코로나 이전부터 시작됐다 각종 국제 행사의 유치경쟁이 치열해지자 좀 더 적은 예산으로 더 큰 경험의 가치를 누리게 하는 가성비 ,1,1
780, 펩에게 영감 받고 클롭을 대체한다 아르네 슬롯,하지만 코로나 가 닥쳤고 시즌은 경기를 남겨두고 중단되었다 그리고 그 시즌은 재개되지 않았다 공식적인 리그 우승팀 역시 없었다 기록으로는 아약스가 골 득실차에서 앞섰다고 되어 있다 슬롯은 여전히 그 해에 ,0,1
781, 회 심혈관 질환과 전기용품 화재 예방법,질병관리청 독감 코로나 백신 동시 접종 권고 폐질환 당뇨병 등 기저질환자는 코로나 백신 접종 권장 고령자와 밀접하게 접촉할 경우 백신 맞으면 도움 돼 최근 전기용품 화재 발생 최근 서울 노원구 부천서 ,0,0
782,코리아 디스카운트 벗어나려면 구조개혁 내수부양 서둘러야 ,조영무 경영연구원 연구위원은 내수와 소비 측면에서 코로나 기간 급증한 부채의 원리금 상환 압박이 지난해 가을부터 현실화하고 있다 며 이 부분이 꽤 오랫동안 우리나라 내수 회복세를 억누를 가능성이 있다 즉 ,1,1
783, 납품 지연 보잉 정리해고에 사태 악화 우려 대한항공 촉각 ,보잉은 년 코로나 발병으로 전 세계 항공수요가 급감하자 팬데믹 기간 두 차례에 걸쳐 직원 약 이는 미국과 중국 간 갈등 탓에 양국을 오가는 항공편이 주당 편으로 코로나 이전 주당 편 대비 분의 ,0,0
784,트럼프 국방 법무 보건복지장관 국가정보국장 지명자 논란 확산,특히 코로나 백신보다 동물용 구충제 이버멕틴과 말라리아약 클로로퀸의 유사 약물인 하이드록시클로로퀸을 사용했다면 코로나 사망자가 적었을 것이라고 황당한 주장까지 하는 백신 회의론자다 상원 다수당 ,1,0
785,빅 면세점 적자에 칼바람 한국여행 와도 면세점 안 간다 왜, 코로나 가 끝나면 상황이 나아지길 기대했지만 면세 업계 불황의 터널은 끝이 보이지 않는다 올해 분기 코로나 끝나도 면세점은 안 간다 팬데믹만 넘기면 회복될 줄 알았던 면세 고객 수가 크게 줄어든 탓이 ,1,0
786, 김범석 그는 미국인이다 쿠팡이 사과에 인색한 이유, 년 덕평 물류센터 화재 사고와 년 부천 물류센터 코로나 집단감염 때도 그랬다 업계는 경악한 쿠팡의 느린 사과 그 중심에는 한국인은 다소 낯설게 느낄 만한 김범석식 논리가 숨어 있다 남은 이야기가 ,0,0
787, 불법사채와 전쟁 법정최고금리 포퓰리즘 멈춰야 제 대 싱글맘 비 , 년 이후 코로나 직전인 년까지 감소하던 신고 상담 건수가 년부터 늘기 시작해 년 만 건 만 건을 돌파했고 년 만 건으로 연간 기준 역대 최고치를 기록했다 올해도 이 같은 추세라면 지난해 ,1,0
788, 포용 사회 를 준비한다 영국 장애인 디지털 격차 해소 적극 대응,특히 코로나 팬데믹 기간 동안 장애인들이 주요 정보에 접근하지 못하는 문제가 발생하면서 영국 정부는 장애인의 디지털 접근성 강화에 역량을 더욱 집중하고 있습니다 윌 아와드 디지털 접근성 서비스 제공 기업 ,1,1
789, 콜록콜록 기침하고 마스크 쓴 어린이들 많이 보이더니 소아 폐렴 백 ,폐렴 코로나 백일해와 같은 감염병 환자로 조사됐다 일 대한소아청소년병원협회 구 협회는 코로나 유행 후 다양한 소아 감염병이 유행하면서 입원 환자가 급증하고 있으며 앞으로도 당분간 이 같은 ,0,1
790, 이 키운 제 의 키신저 머스크는 보험인가 인질인가 , 코로나 사태의 여파로 중국 경제가 장기침체에 빠진 뒤로 머스크는 더욱 극진한 대접을 받았다 지난 월 머스크는 앞서 지난해 월 코로나 이후 최초로 베이징을 찾았을 때도 극진한 환대를 받았다 테슬라에 ,0,0
791,화천군 일 수능 힐링콘서트 년만에 재개, 코로나 펜데믹의 영향 등으로 콘서트가 열리지 못하다 년 만에 다시 열리게 돼 지역 청소년들의 관심과 기대가 크다 이날 행사에는 워터밤 여신 으로 큰 인기를 끌고 있는 가수 권은비와 밴드 루시 가 출연한다 ,1,0
792, 취재수첩 이 구역 짱은 나야 나 백양사 가래떡 꼬치를 아시나요 ,백양사가 만든 히트 상품 들기름 가래떡 은 코로나 로 절 살림이 어려워지자 주지 무공스님과 신도들이 개발한건데요 최근에는 인기가 더 높아진 것 같습니다 어려운 경제 사정으로 요즘 사찰들도 넉넉하지 못하다보니 ,1,0
793, 비즈토크 하 부영신화 이끈 이중근 회장 세 경영 아직 때가 아니다 ,대형마트인 이마트가 코로나 팬데믹 이후 년 만에 분기 최대 실적을 달성해 눈길을 끌었는데요 동시에 코로나 팬데믹 영향으로 오프라인 유통채널들이 암흑기를 겪었던 지난 년 분기 이후 약 년 만에 기록한 ,1,0
794, 황덕준의 크로스오버 다시 내 나라에서 살고 싶은 해외동포의 마음 , 코로나 팬데믹 직전인 년의 만 명에 비해 가량 늘었다 년 전인 년의 만 명에 비하면 무려 나 많아졌다 지난 월 미국의 유력 매체 중 하나인 로스앤젤레스 타임즈는 서울특파원발로 장문의 ,1,0
795, 비즈토크 상 왜 연구소서 사교 모임 노소영의 미래회 대답 못 ,마지막으로 유통업계에서는 대형마트인 이마트가 코로나 팬데믹 이후 년 만에 분기 최대 실적을 달성해 주목받았습니다 올해 연말까지 새로운 투자자를 찾아야 했던 이커머스 계열사 닷컴도 신규 투자자 유치에 ,0,0
796, 트럼프 사람들 인물열전 케네디 주니어 보건복지부 장관,로보트 케네디 주니어는 코로나 팬데믹 이전부터 백신 사용이 자폐증 등을 유발한다고 주장해왔다 그는 백신 음모론과 코로나 음모론을 적극적으로 주장하고 있다 식사 모임에서 코로나 바이러스가 유대인과 ,1,1
797, 월드컵 데뷔전서 골 케인이 직접 밝힌 인생경기 ,그전까지 전 세계가 코로나 로 힘든 시기를 보냈고 잉글랜드도 예외는 없었다 정말 오랜만에 많은 사람이 코로나 사태로 하부 리그가 재정 위기에 빠지자 자신이 몸담았던 레이튼 오리엔트에 도움의 손길을 ,1,0
798,어느덧 살 류현진과 한솥밥 먹던 마일 파이어볼러 우승 영웅 결 ,신종 코로나 바이러스 감염증 코로나 로 인해 경기 단축 시즌으로 치러진 년에는 경기에 출전해 승 를 찍었다 년에는 경기 이닝 승 패 로 에이스 구실을 톡톡히 했다 내녀설리그 ,0,1
799,태국 혹성 탈출 영국 사슴 급증 코로나 탓 , 코로나 팬데믹은 종식됐지만 그 여파는 인간과 야생동물의 관계에도 아직 남아 있습니다 태국에선 지랏 부아프로맛 롭부리 주민 우리는 매일 집 안에 갇혀 있어야 하고 집 안에서도 자유롭지 못합니다 코로나 ,0,1
800, 만전자 추락에 개미도 아메리카 퍼스트 선데이 머니카페 ,삼성전자가 만 원대 주가를 기록한 것은 코로나 가 확산한 년 월 이후 처음이었습니다 현재 삼성전자는 년 가동을 목표로 미국 텍사스주 테일러에 억 달러를 투자해 반도체 공장을 건설하고 있습니다 ,0,0
801, 인터뷰 지극히 한국적인 종말 안녕서울 이태원편 ,그리고 뭔가 사회적 문제가 발생할 때를 봐도 최근 코로나 팬데믹이 대표적인데 해외에서는 막 시위를 하고 다소 과격한 경우가 많은데 우리나라는 대체로 차분하게 대응한 게 인상 깊었다 그걸 보면서 극단적인 변화를 ,0,1
802, 어린이 미술 전시 , 전 세계를 휩쓴 코로나 재난은 아이들에게 각기 다른 얼굴을 하고 있었습니다 다르게 온 재난을 겪은 하나하나 보며 몇 년 전 전 세계에 닥친 코로나 에 대해서 다시 생각하게 되었고 당시에 내가 겪었던 일들을 ,0,1
803, 한국에서 살래요 이민자 증가율 위 이유가 ,장크리스토프 뒤몽 국제이주부서장은 이민 증가 추세엔 코로나 이후 강력한 경제 회복에 따른 노동력 부족 인구 변화 생산가능인구 감소 등 다양한 요인이 반영됐다 고 분석했다 지난해 이민자 유입이 ,0,0
804, 대통령 표준 포럼 창설 제안 대전환의 시대 전문 , 코로나 팬데믹으로 이동이 제한되던 시기에 모바일 카드로 업그레이드되었습니다 안전성과 편리성이 더 높아지면서 지금은 만 장이 넘는 카드가 발급되어 널리 활용되고 있습니다 아태지역의 경제 통합을 위한 ,0,0
805, 한국에서 살래요 이민증가율 위 그 이유는,장크리스토프 뒤몽 국제이주부서장은 이민자 급증은 코로나 이후 경제 회복에 따른 노동력 부족 생산가능 인구 감소 같은 인구 변화 등 다양한 요인이 반영됐다 고 설명했다 이민자 유입은 선진국의 ,0,0
806, 이혼 송종국 캐나다 이민 가나 영주권 취득 축구 시장 괜찮아 가보 , 코로나 시국 이후에 정상적인 궤도에 올라오지 못했다 고 전했다 안정환은 너 계속 이렇게 살 거냐 라며 향후 계획을 물었고 송종국은 우선 애들 축구 가르치는 게 너무 좋고 내일모레 우선 캐나다에 들어간다 ,0,0
807,송종국 캐나다 영주권 취득 축구 시장 노리고 간다 최초 고백 깜짝 , 코로나 이후로 아직 안 올라왔다 고 말했다 그런가 하면 설기현은 안정환이 축구감독을 할 수 있는 모든 자격증을 다 땄다고 밝혀 놀라움을 안겼다 이와 관련해 안정환은 지도자는 결국에는 해피엔딩이 없는 직업인 것 ,1,1
808,빚 못 갚는 소상공인 늘어 충북 증가율 번째, 코로나 당시 누적된 경영 악화에다 고금리 고물가 고환율 등 소위 고 위기 까지 겹치면서 소상공인의 어려움이 가중되고 있는 것입니다 김학현 충북신용보증재단 전략기획부장 상환 방법과 기간을 완화 ,1,1
809,주윤발 허벅지 혹 종양 아니다 건강 이상설 일축,주윤발은 지난해 월 코로나 에 감염돼 혼수상태에 빠졌다는 루머부터 사망설 에 휩싸이기도 했다 년생인 주윤발은 중화권 톱스타로 영화 영웅본색 첩혈쌍웅 도신 와호장룡 ,0,0
810,골프장서 피크닉 요가 키즈카페까지 ,줄어드는 손님에 몸부림치는 골프 산업 코로나 기간에 반짝 늘기는 했지만 일본 골프업계 고민거리 중 코로나 기간에 만명까지 깜짝 늘었지만 도로 감소했다 그나마 희망적인 것은 지난해 골프웨어 시장 ,1,0
811, 인터뷰 자유여행브랜드 올패스투어 박선경 대표 편안한 푸켓여행 제 ,경우 코로나 전과 후 확연히 떨어진 한국여행수요를 타깃으로 데스티네이션 푸켓을 최우선적으로 항공이 코로나 전만해도 많게는 일일 대였지만 지금은 하루 편 혹은 주 편에 그쳐 공급석 항공좌석 이 너무 빠졌다 ,1,0
812,추워지는데 폐렴부터 백일해까지 소아 감염병 주의보 , 왔습니다 코로나 가 끝난 지난해부터 올해까지 어린이 입원 환자 중 이상이 감염병에 걸린 경우라는 조사 결과가 발표됐습니다 강은식 대한소아청소년병원협회 부회장 코로나 이후 무방비 상태에서 많은 감염에 ,0,0
813,트럼프 파격 인사 파열음 년간 떠나자 크루즈도 등장,케네디 주니어 보건복지부 장관 내정자는 코로나 백신 반대와 비과학적인 주장으로 구설에 올랐습니다 인터뷰 아시시 자 브라운 대학교 공중보건대학원 학장 케네디 내정자의 아이디어는 스티커 문구로는 ,0,1
814, 방산 안보 협력 폴란드 년 만에 북 공관 재가동,러시아 위협에 맞서 우리와 방산 안보 협력을 강화 중인 폴란드 정부가 코로나 이후 년 만에 러시아와 밀착 중인 북한에 외교관을 복귀시켰습니다 폴란드 외무부는 자료를 내고 외무부 대표단이 답사 차 평양을 ,1,1
815, 동네멋집 방문객 천 명 이번엔 증산시장 유정수 평 기적 만들 ,그는 코로나 시기에 대출을 많이 받게 됐다 이게 쌓이다 보니 매장영업도 중단했다 처음부터 시작한단 각오 라고 밝혔다 서민갑부 에 출연한 사장님도 있었다 사진 동네멋집 ,0,0
816, 한국에서 살고 싶어 만 만 몰려오는 이민자들 왜 ,장크리스토프 뒤몽 국제이주부서장은 이민 증가 추세엔 코로나 이후 강력한 경제 회복에 따른 노동력 부족 인구 변화 생산가능인구 감소 등 다양한 요인이 반영됐다 고 말했다 지난해 이민자들이 ,0,1
817,인도 파키스탄 최악 스모그에 도시 봉쇄령 기우제, 무하마드 아스라프 현지 병원 의사 코로나 보다 더 긴급한 상황입니다 모든 환자가 호흡기 감염을 앓고 있고 질병이 대량으로 나타나고 있습니다 파키스탄 동부와 맞닿은 인도 북부도 비슷한 상황 매년 겨울철이 ,0,1
818, 코로나 이후 소아청소년병원 입원 명 중 명 폐렴 등 감염병 , 코로나 유행 이후 대부분의 소아청소년병원에 입원한 환자 명 중 명 이상이 마이코플라즈마 폐렴 코로나 백일해 등 감염병이라는 조사 결과가 나왔다 코로나 유행 이후 대부분의 소아청소년병원에 ,0,0
819,김영록 지사 전남임업 미래 년 기틀 지혜 당부 함평서 산림조합 한 ,광주 전남 산림조합 한마음대회는 년부터 년까지 회 연속 개최했으나 코로나 로 중단됐다가 재개됐다 산림조합 임직원과 임업인의 결속력을 다짐하는 장으로 진행됐다 김영록 지사는 산림은 대표적 ,1,0
820, 한 주를 관통하는 보안 소식 년 월 주차 사냥 ,우한으로부터 시작한 것이 거의 분명해 보이는 코로나 가 한창 퍼져갈 때에도 중국은 이런 식으로 대응했었다 당시 우한의 주민들은 도시에서 나올 수 없었고 거기서 코로나 에 걸려 죽어갔다 해당 사고에 대해서 알려진 ,0,0
821, 사망설 까지 돌았던 주윤발 허벅지 혹 종양 아냐 건강 이상설 일축,주윤발은 지난해 월 코로나 에 감염돼 혼수상태에 빠졌다는 루머부터 사망설 에 휩싸이기도 했다 당시 시나연예 등 현지 언론은 주윤발이 뇌졸중으로 혼수상태에 빠졌다 며 의식이 돌아오지 않는 중 이라고 보도해 ,0,0
822, 특파원보고 세계는 지금 트럼프 강경 매파 내각 구성 외, 중국 배달 라이더들의 극한 근무 코로나 팬데믹 이후 전 세계적으로 배달 업계가 급성장한 가운데 중국은 세계 최대의 배달 시장을 자랑한다 중국의 대표적인 배달 앱인 메이퇀과 어러머의 보고서에 따르면 이들 ,1,0
823, 소아 청소년 입원 명 중 명은 감염병 , 코로나 유행 이후 대부분의 소아 청소년병원에 입원한 환자 명 중 명 이상이 마이코플라즈마 폐렴 코로나 백일해 등 감염병이라는 조사 결과가 나왔습니다 대한소아청소년병원협회는 소아 청소년병원 곳을 ,0,0
824, 여기가 의 나라입니까 한국서 살아볼래요,장크리스토프 뒤몽 국제이주부서장은 이민 증가 추세엔 코로나 이후 강력한 경제 회복에 따른 노동력 부족 인구 변화 생산가능인구 감소 등 다양한 요인이 반영됐다 고 설명했다 ,0,0
825,한예슬 소유 떴더니 대박 셀럽 마케팅에 열 올리는 홈쇼핑 왜 ,테이스티 맛은 지난 년 코로나 로 외식 기회가 줄고 집밥 수요가 증가하면서 레스토랑을 그대로 옮긴 듯 셰프의 요리를 어디서든 즐기자 라는 콘셉트로 기획한 식품 전문 프로그램이다 최현석 여경래 미카엘 ,1,0
826,소아입원환자 명 중 명 소아감염질환 최다질환은 폐렴 ,이에 따르면 코로나 이후 입원환자 명 중 명 이상은 마이코플라즈마 폐렴 코로나 아데노바이러스 백일해 등 소아감염질환 환자인 것으로 나타났다 특히 입원 비율이 가장 높은 질환은 마이코플라즈마 ,0,0
827,분당서울대병원 감염내과 김홍빈 교수 대한감염학회 차기 이사장 선출,메르스 코로나 등 감염병 국면마다 국가 감염 관리에 핵심적인 역할을 했으며 년에는 메르스 김홍빈 교수는 세계적으로 심각한 보건의료문제가 되고 있는 항생제내성과 코로나 를 뒤이을 미지의 ,0,0
828,우석대 약대 수도권동문회 초대회장에 류일선 약사,엄정신 우석대 약대 총동문회장은 축사를 통해 코로나 기간 맡게 돼서 할 수 있는 게 많지는 않았다 다시 기지개를 켜고 일어나야겠다는 생각을 했는데 류일선 준비위원장이 희생하며 오늘의 자리를 마련해줬다 ,0,1
829, 노조원 채용하라 건설현장 마비시킨 민주노총 간부들 징역형,또한 코로나 방역이 한창이던 당시 불법 집회를 주도해 감염병예방법 위반 혐의도 적용됐다 재판부는 피고인들은 대부분의 혐의를 부인하며 자신들의 행위를 정당하다고 주장하고 반성의 태도를 보이지 않았다 며 ,0,0
830, 오프 코스 골프가 뭐야 타이거 우즈도 주목한 오프 코스 골프 , 코로나 팬데믹 대유행 이후 실내 스포츠에 대한 관심이 증가하면서 오프 코스 골프 시장이 급속도로 성장했다 실제로 국세청 자료에 의하면 년 개였던 실내 스크린 골프장은 올해 월 기준 곳으로 ,0,1
831,소아청소년병원 호흡기 감염 비상 마이코플라즈마 폐렴 입원 위, 코로나 사태 이후에 소아청소년병원 입원 환자 명 중 명이 마이코플라즈마 폐렴 코로나 백일해 등 호흡기 계통의 감염병을 앓고 있다는 조사결과가 나왔다 대한소아청소년병원협회는 소아청소년병원 곳을 ,0,0
832, 기분 나쁘면 월급서 까라고 알바생 문자에 사장님 경악 ,특히 고용원이 있는 자영업자 는 지난 월 만 명으로 코로나 팬데믹 기간에 해당하는 년을 제외하면 년 이후 가장 낮은 수치를 기록했다 최저임금 상승 등 각종 물가 인상 영향으로 고용을 꺼리는 ,0,1
833,김영록 지사 전남임업 미래 년 기틀 지혜 당부,광주 전남 산림조합 한마음대회는 년부터 년까지 회 연속 개최했으나 코로나 로 중단됐다가 재개됐다 산림조합 임직원과 임업인의 결속력을 다짐하는 장으로 진행됐다 김영록 지사는 산림은 대표적 ,1,0
834,열나고 멎지 않는 기침 혹시 감기 코로나 아닌 백일해 몸의경고 ,열이 나고 기침 증상이 있으면 보통 감기나 독감 코로나 를 떠올리지만 백일해 도 의심해볼 필요가 있다 특히 백신을 맞지 않은 세 미만 영아는 폐렴 등 중증 질환으로 악화할 위험이 커 백신 접종이 필수다 ,0,0
835,소아 폐렴 조심 소아청소년병원 입원 명 중 명 감염병 , 코로나 유행 이후 대부분의 소아청소년병원에 입원한 환자 명 중 명 이상이 마이코플라즈마 폐렴 코로나 백일해 등 감염병이라는 조사 결과가 나왔다 대한소아청소년병원협회 구 대한아동병원협회 는 ,0,0
836, 서울독립영화제 김영우 프로그래머 추천작 ,김영우 프로그래머는 꽤 오랫동안 준비해온 프로젝트로 제목 그대로 배우 메릴 스트립을 만나야 완성되는 이야기 라며 신종 코로나 바이러스 감염증이라는 복병을 만나고 미국의 대배우를 섭외하는 무모하고 지난한 ,1,1
837,소아청소년병원 입원 명 중 명 폐렴 등 감염병, 스카이데일리 소아청소년병원에 입원한 환자 명 중 명 이상이 마이코플라즈마 폐렴 코로나 협회는 코로나 유행 후 다양한 소아 감염병이 유행하면서 입원 환자가 급증하는 추세라며 앞으로도 당분간 ,0,0
838,소아청소년병원 입원 명 중 명 폐렴 백일해 등 감염병,올해 소아청소년병원에 입원한 환자 이상이 마이코플라즈마 폐렴 코로나 백일해 등 감염병 뒤이어 코로나 아데노바이러스 그 외 바이러스폐렴 장염 백일해와 수족구 각 ,0,0
839,예천군 공무원 개인 일탈 심각 잇따른 음주운전으로 망신,특히 예천군 공무원의 음주 추태는 코로나 비상상황에도 발생해 망신살이 단단히 뻗쳤다 지나 년 월 일 당시 사회적 거리두기 지침이 내려진 가운데 김학동 군수 생일 술파티는 전국적 논쟁거리가 됐다 더구나 ,0,1
840, 코로나 엔데믹에 사라져버린 줄 알았더니 돈 잘 벌고 있었네 홍키자 , 코로나 팬데믹으로 모두가 집 안에서 넷플릭스를 시청한 덕에 년 월 달러까지 뛰었다가 엔데믹 시대로 접어들며 년 월에는 달러까지 추락했었죠 년여가 지난 지금 주가는 상승한 겁니다 ,0,1
841, 백신 맞으면 뇌 사라져 미 보건장관 지명자 주장들 살펴보니,케네디 주니어는 동물용 구충제 이버멕틴과 말라리아약 클로로퀸의 유사 약물인 하이드록시클로로퀸을 사용했다면 코로나 사망자가 적었을 것이라고 주장했습니다 그러나 두 약은 코로나 에 효과가 없다는 결론이 ,1,0
842, 한국으로 가자 개국 중 한국 이민 증가율 위,장크리스토프 뒤몽 국제이주부서장은 이민 증가 추세엔 코로나 이후 강력한 경제 회복에 따른 노동력 부족 인구 변화 생산가능인구 감소 등 다양한 요인이 반영됐다 고 설명했다 이민자들이 가장 많이 ,1,1
843,한국 위상 달라졌네 이민 가자 위로 높았다,장크리스토프 뒤몽 국제이주부서장은 이민 증가 추세엔 코로나 이후 강력한 경제 회복에 따른 노동력 부족 인구 변화 생산가능인구 감소 등 다양한 요인이 반영됐다 고 설명했다 사진출처 연합뉴스 ,1,0
844,백일해 환자 지난해의 배 예방접종 필수 , 최용재 대한소아청소년병원협회 회장 감염질환 환자수가 급증하는 추세인 것 코로나 이후로 아주 많이 올라가고 있다는 것 앞으로도 이것이 지속될 것으로 생각되고 발작성 기침이 특징인 백일해는 항생제 ,1,0
845, 닭고기보다 맛있어 특히 머리 식당서 뜨는 이 요리 뭐기에,최근 뉴욕포스트 등 외신에 따르면 미국 퀸즈 코로나 지역의 라 카사 델 쿠이 식당은 식당 측은 당초 로티세리 치킨 전문점이었으나 코로나 기간 동안 에콰도르 교민들의 요청으로 기니피그 요리를 ,1,1
846,명품시장 년 금융위기 이후 첫 둔화 추세 전년 대비 감소 전 ,특히 의류 가방 보석 화장품 등 개인 명품 시장이 축소할 경우 코로나 유행 시기를 제외하고 년 만에 처음 발생하는 일이다 페데리카 레바토 배인앤드컴퍼니 파트너는 로이터와의 인터뷰에서 글로벌 금융 ,1,1
847, 인실 가장 시급하다 소아청소년병원 입원 이 질환 , 코로나 사태 이후 소아감염질환 환자 수가 급증하고 있는 것으로 나타났다 최근 국내 첫 백일해 협회에 따르면 코로나 팬데믹 대유행 이후 소아 청소년병원에 입원한 환자 명 중 명 이상은 ,0,0
848, 코로나 이후 소아 감염병 유행 지속 입원 환자 명 중 명, 코로나 유행 이후 대부분의 소아청소년병원에 입원한 환자 명 중 명 이상이 마이코플라즈마 폐렴 코로나 백일해 등 감염병이라는 조사 결과가 나왔습니다 오늘 일 대한소아청소년병원협회 구 ,0,0
849, 소아 청소년 병원 입원 명 중 명은 감염병 , 코로나 유행 이후 대부분의 소아 청소년 병원에 입원한 환자 명 중 명 이상이 마이코플라즈마 폐렴 코로나 백일해 등 감염병이라는 조사 결과가 나왔습니다 대한소아청소년병원협회는 소아 청소년병원 곳을 ,0,0
850,함평서 광주 전남 산림조합 한마음 대회 열려,산림조합중앙회 광주 전남지역본부 주최로 열린 이 날 대회는 지난 년부터 년까지 회 연속 개최했으나 코로나 로 중단됐다가 재개됐다 행사에는 김영록 전남도지사 이상익 함평군수 이개호 국회의원 한민 ,0,0
851,소아 감염질환 입원율 넘었다 마이코플라즈마 폐렴 최다, 코로나 유행 이후 소아청소년병원 입원 환자의 이상이 마이코플라즈마 폐렴 코로나 백일해 등 감염병 환자인 것으로 나타났다 일 대한소아청소년병원협회 구 대한아동병원협회 는 전국 소아청소년병원 ,0,0
852, 청년고용률 최고 정부 외침에도 찬바람 부는 청년고용, 월 기준으로 볼 때 코로나 위기였던 년 이후 년만에 최대치다 그럼에도 정부 입장은 다르다 기획재정부는 지난 일 보도자료를 통해 윤석열 정부 전반기 성과를 홍보했다 기재부는 지난 년 반동안 위기 ,1,1
853, 경기부양책 신중 모드 현지 전문가에게 들어보니 양병훈의 해외 ,미국은 코로나 사태가 터졌을 때 정부가 찍어낸 채권을 중앙은행 이 인수하고 정부가 그 돈으로 확장 경향은 코로나 이전 수준으로 거의 회복됐지만 소득이 늘지 않아 경기가 활성화되지 않고 있기 때문에 소득 ,1,0
854, 저 한국 가서 살래요 이민자들 전 세계에서 몰려든다는데 이유 알고 ,장크리스토프 뒤몽 국제이주부서장은 이민 증가 추세엔 코로나 이후 강력한 경제 회복에 따른 노동력 부족 인구 변화 생산가능인구 감소 등 다양한 요인이 반영됐다 고 설명했다 이민자들이 가장 ,1,0
855,소아청소년병원 입원 명 중 명 폐렴 등 감염병, 코로나 유행 이후 소아청소년 병원에 입원한 환자 가운데 이상이 폐렴 백일해 등 감염병이라는 조사 다음으로 코로나 감염 이 두 번째로 많았고 아데노바이러스 바이러스폐렴 장염 백일해 ,0,0
856,오산시 다음달 김포공항 리무진버스 신설운행, 코로나 사태를 겪으며 중단됐던 오산역 김포국제공항 간 리무진버스 노선이 부활해 오는 월부터 운영에 돌입한다 시는 이날 시청 층 상황실에서 운송그룹과 오산 김포공항 시외버스 재정협약 을 체결하고 ,1,0
857, 소아청소년병원 입원 이상 폐렴 코로나 백일해 등 감염병 ,최근 소아청소년병원에 입원한 환자 명 중 명 이상이 마이코플라즈마 폐렴 코로나 백일해 등 이어 코로나 아데노바이러스 그 외 바이러스폐렴 장염 백일해와 수족구 각 ,0,0
858,고물가 장기화에 올 상반기 가계 실질 식품 소비량 감소,식품제조업의 재고율은 평균 로 관리가 양호하나 전년 동기 대비 소폭 증가하며 에 근접하는 양상을 보였다 이는 코로나 이후 상반기 재고율 중 두 번째로 높은 수치다 ,0,0
859,소아청소년 입원 명 중 명은 감염병 폐렴 코로나 아데노바이러스, 연합뉴스 코로나 유행 이후 소아 감염병이 유행하고 있다 이 가운데 소아청소년병원 입원 환자 명 코로나 아데노바이러스 그 외 바이러스폐렴 장염 가 뒤를 이었다 백일해와 수족구병은 ,0,0
860, 코로나 이후 소청과 입원 명 중 명은 감염환자 병실료 실비 확대 , 코로나 사태 이후 소아청소년병원에 입원한 환자 명 중 명 이상은 마이코플라즈마 폐렴 코로나 아데노바이러스 백일해 등 소아감염질환 환자인 것으로 분석됐다 또 입원시 환아 보호자들이 가장 많이 ,0,0
861,백신 불신 동물 구충제는 맹신 미 보건복지부 장관 지명자의 ,케네디 주니어는 코로나 백신에 대해서도 지금까지 만들어진 가장 치명적인 백신 이라고 규정했다 그는 년 루이지애나주가 학생을 대상으로 코로나 백신 접종을 의무화하려 주 하원 청문회에 나와 이런 ,1,1
862, 소아청소년병원 입원 명 중 명은 폐렴 등 감염병 ,입원환자 가운데 가장 많은 소아 감염질환은 마이코플라즈마 폐렴으로 전체의 를 차지했습니다 다음으로 코로나 아데노바이러스 백일해와 수족구 각 등입니다 ,0,1
863,남원시 코로나 예방접종 시작 세 이상 대상,남원시가 지난달 일부터 오는 년 월 일까지 코로나 예방접종을 실시한다고 지난 일 밝혔다 이번 입원 입소자는 코로나 예방접종이 필요하다 며 코로나 예방접종에 차질이 없도록 위탁의료기관 ,0,0
