,title,title_label,description,description_label
269,충북 지역축제 행사장 감염병 안전 ,0,검사 항목은 탄저균 페스트균 등 고위험병원체 종 아데노바이러스 코로나 바이러스 등 호흡기 바이러스 코로나 팬데믹 종식 이후 대규모 행사와 지역축제가 재개돼 많은 관광객이 몰리기 때문에 생물테러나 ,1
270, 내 나이가 어때서 세 모튼 내년에도 던진다 그것도 선발투수로 ,1, 년 코로나 사태로 인해 당시 정규시즌이 분의 단축시즌으로 진행되지 않았다면 그의 두 자릿수 승수 기록은 년 승까지 시즌 연속도 가능했을 것이다 지난 년 애틀랜타로 이적한 모튼은 올해까지 ,1
271,주가 환율 흔드는 트럼프 포비아 내년 잠재성장률 도 위태롭다,1,매출 감소는 코로나 팬데믹 첫 해인 년 이후 년 만이다 통계청이 발표한 월 취업자 증가폭 만 명 이 만명에 못 미치며 넉달 만에 꺾였다 특히 내수 경기와 직결되는 도소매업과 건설업 취업자 ,1
272, 조 구독경제 시장 시대 온다 스페셜리스트 뷰 ,0,실제로 구독경제 모델을 구축한 기업들은 코로나 속에서도 선방했다 코로나 가 한창이던 년 분기 기업의 매출액 증가율은 전년 동기 대비 를 기록했다 반면 구독경제 기업들의 매출액은 증가했다 ,1
273, 주말에도 가고파 고물가에 외식 핫플로 뜨는 이곳 ,0,있다 며 코로나 이후 연말 회식 및 모임이 감소하며 이전과 같은 연말 특수를 기대하기도 어려울 것 같다 며 코로나 유행이 끝나도 연말 모임과 회식을 많이 하지 않는 분위기라 지출이 줄어들 것으로 ,1
274,주류 문화의 내일을 만드는 인의 인물들과의 인터뷰,0, 코로나 를 겪으면서 많은 소비자가 취향에 근거해 마실 술을 선택하는 문화가 정착되었어요 덜 마시더라도 더 좋은 것으로 프리미엄화에서 저희가 중요하게 생각하는 부분은 위스키예요 그중에서도 듀어스 ,1
275, 현실판 삼순이 파티셰 인과의 인터뷰,0, 코로나 와 맞물리면서 준비하던 항공사 입사 제가 울산 사람이라 지역의 중공업 회사 입사도 준비했는데 그 취업도 어려워지고 항상 역경 앞에 놓인 것 같았어요 사회적으로야 나이는 숫자에 불과하다는 인식이 ,1
276,세 집 중 한 집은 인 가구 편하지만 경제 외로움 건강 걱정,1, 코로나 이후 방역 지침이 완화되면서 일상생활과 여행 등이 자유로워진 데 따른 영향으로 보인다 인가구 응답자 중 가 년 이후 해외여행을 다녀왔다 올해 해외여행 계획이 있거나 고민하고 있다는 ,1
277,길민수 에셋 글로벌리더지사 대표 고객 신뢰가 견고한 성장의 바탕 ,1, 년부터 년까지 년동안 코로나 팬더믹 경제불황을 딛고 얻어낸 성과였다 동기간 장기보험 억 만원 자동차보험 억 만원 일반보험 억 만원을 달성했다 조직 확장에도 성공했다 그간 본점 수원 ,1
278,이은미 전국 투어 콘서트 시작,1, 년에 진행한 라이브 투어 콘서트 녹턴 에서는 그동안 코로나 로 인해 관객을 만날 수 없었던 만큼 그녀의 진심이 담긴 무대로 관객들에게 뜨거운 박수 갈채를 받았다 관객들은 그녀의 음악에만 집중할 수 있는 ,1
279,동남권원자력의학원 김경아 수간호사 부산간호상 수상,1,김 수간호사는 동남권원자력의학원 개원부터 현재까지 년간 근무하며 코로나 전담병동과 간호간병통합서비스 병동을 안정적으로 운영하는 데 기여하고 지역사회의 소외된 이웃을 위한 꾸준한 봉사활동 간호정책 ,1
280, 김문기 발인날 올라온 이재명 산타 영상 노모는 가슴을 쳤다 ,1, 코로나 로 국민들이 어려운데 크리스마스 하루라도 즐겁게 해드리고 싶다는 취지였다 민주당 선대위 코로나 로 어렵지만 오늘만큼은 크리스마스니까 즐겁고 행복한 하루 되시길 바란다 고 말한다 당시 김영희 는 ,1
281, 년 이후 가장 많이 팔린 한국가수 앨범 위 스트레이 키즈 ,1, 만 장 이상 판매된 이 음반은 코로나 팬데믹 속에서도 음악이 주는 위로와 희망의 메시지를 담았다 타이틀곡 은 진정성 있는 가사로 세계 팬들에게 큰 감동을 줬다 위 세븐틴 ,1
282,보건복지환경위 공공의료 진료수준 개선 주문 충남도의회 ,0,신한철 위원 천안 국민의힘 은 코로나 기간 동안 교사들의 원격수업 역량 강화를 위한 다양한 연수가 이루어졌다 며 이러한 기술과 지식을 활용해 가정 형편상 사교육이 어려운 학생들에게 원격 인프라를 통한 ,1
283,이정후 보러왔다 김혜성도 곁눈질 혜성특급 빅리그 진출 파란불 는 ,1,모두 코로나 펜데믹 시절 년 보스턴 레드삭스에서 뛰었다 트리플 를 전전하다 한국으로 향했고 외국에서 뛴 올해 이닝 동안 평균자책점 와 삼진 볼넷 비율 를 기록하는 큰 성공을 거뒀다 선발투수 ,1
284, 대도시의 생존법 나혼산 아파트 나와 빌라 살고 앱테크로 돈모 ,1, 코로나 가 잠잠해진 년 이후 해외여행을 다녀온 사람도 에 달했다 올해 계획이 있거나 고민하고 있다 는 응답도 였다 이들은 인가구 예상 경비로 만원 만원 미만 를 꼽기도 ,1
285, 코로나 매출 씨젠 신사업 확장 박차,1, 연합뉴스 씨젠의 코로나 엔데믹 극복기가 정상궤도에 오르고 있다 비 코로나 매출 상승이 실적 개선으로 이어지면서 신사업 확장도 더욱 탄력을 받을 전망이다 금융감독원 전자공시시스템에 따르면 씨젠은 ,1
286,화천군 수능 힐링 콘서트 코로나 이후 년 만에 재개,1,그러나 이듬해부터 코로나 펜데믹의 영향 등으로 콘서트가 열리지 못해 지역 청소년들의 아쉬움이 컸다 화천군 역시 오랜만에 열리는 콘서트인만큼 완벽한 공연을 위해 준비에 각별한 정성을 쏟고 있다 이 밖에도 ,1
287,법원 협동조합 소속 택시기사 실업급여 반환처분 과하다 ,0,운전기사 명은 코로나 팬데믹으로 인해 운수업이 어려워지며 비자발적으로 퇴사하게 됐고 시업기간을 인정받아 각각 만원에서 만원의 실업급여를 지급받았다 하지만 근로복지공단은 협동조합소속 택시 ,1
288, 일상여행 태국 푸켓 추천 맛집 선 현지인도 자주찾는 맛집 ,1,태국의 아름다운 해변 도시 푸켓은 많은 관광객들이 찾는 인기 명소로 다양한 활동을 즐길 수 있는 곳이었지만 코로나 이후 여행지로서의 명성을 다시 찾기 시작하고 있다 푸켓은 해변 산책 카약 레저 스포츠나 ,1
289, 기획 판 커진 시장 여행의 개인화 소규모 트렌드에 여행산업 ,1, 코로나 이후 관광객의 소비 행태에 변화함에 따라 글로벌 온라인 여행 시장이 급속도로 성장하고 사진 뉴시스 뉴시안 이태영 기자 코로나 이후 관광객의 소비 행태에 변화함에 따라 글로벌 온라인 ,1
290, 번의 북송 견디고 으로 이어온 요리인생 년 주성하의 북에서 ,1,그 적자를 다 갚게 돼 숨을 좀 돌리러나 했는데 이번엔 코로나 가 터졌다 그렇지만 코로나 기간에 적자를 보진 않았고 자영업자들에게 지급되는 지원금도 받지 않았다 년 동안 식당을 운영하면서 단골손님을 많이 ,1
291, 년째 데이트앱에 빠져있던 그들 현실에서는 이렇게 안타까울수가,1, 코로나 팬데믹에 따라 실제 만남이 어려워졌던 것에 더해 미투 운동으로 이성간 신뢰가 감소하면서 현실 세계에서 이성간 만남은 더 어색해졌다고 로젠펠드 교수는 밝혔다 그는 사람들이 예전처럼 이성 교제에서 ,1
292,글로벌 스타트업 퍼플홀스 개의 특허 등록,0,특히 그는 코로나 기간 하늘 길이 막혀 글로벌 사업이 중단됐던 문제를 해결하고자 글로벌 목표시장과의 거리를 비대면 방식으로 좁혔고 전통적인 마켓리서치 방식의 고비용 프로세스를 를 통해 해체했다고 ,1
293, 청년이 희망이다 건강에 행복 담은 뿌리채소 과자 에 승부,1,그러던 즈음 전북 정읍에서 영농조합법인을 만들어 뿌리채소 칩 을 생산하던 부모님이 코로나 로 판로가 막히면서 큰 어려움을 겪기 시작했다 임 대표는 좋은 음식을 통해 누군가에게 기쁨과 도움을 주는 것도 괜찮겠다 ,1
294,민주 명문가 출신 백신 음모론자 측근 부상한 케네디 트럼프의 사람들 ,1,신종 코로나 바이러스 감염증 코로나 사태 땐 정부의 백신 접종 반대 운동을 주도했다 년 월에는 코로나 에 대해 백인과 흑인을 공격하기 위한 것 이라고 했다 같은 해 한 행사에서 미국의 백신 의무화 정책을 ,1
295, 평균연령 세 가장 젊은 대륙 아프리카 미래를 본다 ,1,남아공에서 직접 경험한 사파리 여행과 현지 음악 및 한류 팬들 코로나 팬데믹 등 생생한 기록은 흥미롭다 특히 남아공 인권 운동을 대표하는 넬슨 만델라와 데즈먼드 투투 대주교에 관한 이야기가 인상적이다 남아공 ,1
296,실버뮤지션 지토벤 지금 그대로의 모습으로 서영아의 세 카페 ,1,거기에 몇 년간 코로나 상황까지 겹쳐 좀 힘들었습니다 유튜브를 통한 라이브 공연도 해보고 교재도 쓰고 그러다 실버 마이크도 알게 됐지요 아들의 장애 이겨낸 어머니의 투쟁 피아노를 배운 계기를 묻자 길고긴 ,1
297, 트럼프 재집권 도널드 트럼프의 교육부 폐지 공약이 의미하는 바는 ,1,그렇지만 학교들은 지난 년 동안 코로나 팬데믹 극복 과정에서 연방 예산을 추가로 지급받았다 또한 교육부가 제정한 일부 규정은 코로나 팬데믹 동안 지역 정치에 스며든 문화 전쟁에서 발생하는 문제들을 ,1
298, 년 기부 이어온 기업이 일 골프 대회 개최,1,경제 위기와 코로나 등 어려움도 있었으나 바자회 등 골프 대회 이외의 방법으로 모금액을 조성해 한 해도 쉬지 않고 년째 기부를 이어왔다 참가자들과 기부의 기쁨을 함께 나눈 결과 기부금은 점차 늘어 년 기준 ,1
299, 늦가을 바람 하늘 기러기 낙조 별 자세히 보면 더 아름다운 ,1,이후 신종 코로나 바이러스 코로나 대유행 팬데믹 으로 방문객의 발길이 잠시 주춤하다 지금은 예전 수준을 회복했다 만추의 새만금은 또 다른 모습으로 관광객을 맞이하고 있다 그동안 새만금을 자세히 보지 ,1
300,한국에도 중소도시의 새로운 기회가 올까 김현아의 시티라이브 ,1,중소도시로 향하는 행사 새로운 기회 될까 중소도시에 대한 산업의 관심은 코로나 이전부터 시작됐다 각종 국제 행사의 유치경쟁이 치열해지자 좀 더 적은 예산으로 더 큰 경험의 가치를 누리게 하는 가성비 ,1
301, 펩에게 영감 받고 클롭을 대체한다 아르네 슬롯,0,하지만 코로나 가 닥쳤고 시즌은 경기를 남겨두고 중단되었다 그리고 그 시즌은 재개되지 않았다 공식적인 리그 우승팀 역시 없었다 기록으로는 아약스가 골 득실차에서 앞섰다고 되어 있다 슬롯은 여전히 그 해에 ,1
302,코리아 디스카운트 벗어나려면 구조개혁 내수부양 서둘러야 ,1,조영무 경영연구원 연구위원은 내수와 소비 측면에서 코로나 기간 급증한 부채의 원리금 상환 압박이 지난해 가을부터 현실화하고 있다 며 이 부분이 꽤 오랫동안 우리나라 내수 회복세를 억누를 가능성이 있다 즉 ,1
303, 포용 사회 를 준비한다 영국 장애인 디지털 격차 해소 적극 대응,1,특히 코로나 팬데믹 기간 동안 장애인들이 주요 정보에 접근하지 못하는 문제가 발생하면서 영국 정부는 장애인의 디지털 접근성 강화에 역량을 더욱 집중하고 있습니다 윌 아와드 디지털 접근성 서비스 제공 기업 ,1
304, 콜록콜록 기침하고 마스크 쓴 어린이들 많이 보이더니 소아 폐렴 백 ,0,폐렴 코로나 백일해와 같은 감염병 환자로 조사됐다 일 대한소아청소년병원협회 구 협회는 코로나 유행 후 다양한 소아 감염병이 유행하면서 입원 환자가 급증하고 있으며 앞으로도 당분간 이 같은 ,1
305, 트럼프 사람들 인물열전 케네디 주니어 보건복지부 장관,1,로보트 케네디 주니어는 코로나 팬데믹 이전부터 백신 사용이 자폐증 등을 유발한다고 주장해왔다 그는 백신 음모론과 코로나 음모론을 적극적으로 주장하고 있다 식사 모임에서 코로나 바이러스가 유대인과 ,1
306,어느덧 살 류현진과 한솥밥 먹던 마일 파이어볼러 우승 영웅 결 ,0,신종 코로나 바이러스 감염증 코로나 로 인해 경기 단축 시즌으로 치러진 년에는 경기에 출전해 승 를 찍었다 년에는 경기 이닝 승 패 로 에이스 구실을 톡톡히 했다 내녀설리그 ,1
307,태국 혹성 탈출 영국 사슴 급증 코로나 탓 ,0, 코로나 팬데믹은 종식됐지만 그 여파는 인간과 야생동물의 관계에도 아직 남아 있습니다 태국에선 지랏 부아프로맛 롭부리 주민 우리는 매일 집 안에 갇혀 있어야 하고 집 안에서도 자유롭지 못합니다 코로나 ,1
308, 인터뷰 지극히 한국적인 종말 안녕서울 이태원편 ,0,그리고 뭔가 사회적 문제가 발생할 때를 봐도 최근 코로나 팬데믹이 대표적인데 해외에서는 막 시위를 하고 다소 과격한 경우가 많은데 우리나라는 대체로 차분하게 대응한 게 인상 깊었다 그걸 보면서 극단적인 변화를 ,1
309, 어린이 미술 전시 ,0, 전 세계를 휩쓴 코로나 재난은 아이들에게 각기 다른 얼굴을 하고 있었습니다 다르게 온 재난을 겪은 하나하나 보며 몇 년 전 전 세계에 닥친 코로나 에 대해서 다시 생각하게 되었고 당시에 내가 겪었던 일들을 ,1
310,송종국 캐나다 영주권 취득 축구 시장 노리고 간다 최초 고백 깜짝 ,1, 코로나 이후로 아직 안 올라왔다 고 말했다 그런가 하면 설기현은 안정환이 축구감독을 할 수 있는 모든 자격증을 다 땄다고 밝혀 놀라움을 안겼다 이와 관련해 안정환은 지도자는 결국에는 해피엔딩이 없는 직업인 것 ,1
311,빚 못 갚는 소상공인 늘어 충북 증가율 번째,1, 코로나 당시 누적된 경영 악화에다 고금리 고물가 고환율 등 소위 고 위기 까지 겹치면서 소상공인의 어려움이 가중되고 있는 것입니다 김학현 충북신용보증재단 전략기획부장 상환 방법과 기간을 완화 ,1
312,트럼프 파격 인사 파열음 년간 떠나자 크루즈도 등장,0,케네디 주니어 보건복지부 장관 내정자는 코로나 백신 반대와 비과학적인 주장으로 구설에 올랐습니다 인터뷰 아시시 자 브라운 대학교 공중보건대학원 학장 케네디 내정자의 아이디어는 스티커 문구로는 ,1
313, 방산 안보 협력 폴란드 년 만에 북 공관 재가동,1,러시아 위협에 맞서 우리와 방산 안보 협력을 강화 중인 폴란드 정부가 코로나 이후 년 만에 러시아와 밀착 중인 북한에 외교관을 복귀시켰습니다 폴란드 외무부는 자료를 내고 외무부 대표단이 답사 차 평양을 ,1
314, 한국에서 살고 싶어 만 만 몰려오는 이민자들 왜 ,0,장크리스토프 뒤몽 국제이주부서장은 이민 증가 추세엔 코로나 이후 강력한 경제 회복에 따른 노동력 부족 인구 변화 생산가능인구 감소 등 다양한 요인이 반영됐다 고 말했다 지난해 이민자들이 ,1
315,인도 파키스탄 최악 스모그에 도시 봉쇄령 기우제,0, 무하마드 아스라프 현지 병원 의사 코로나 보다 더 긴급한 상황입니다 모든 환자가 호흡기 감염을 앓고 있고 질병이 대량으로 나타나고 있습니다 파키스탄 동부와 맞닿은 인도 북부도 비슷한 상황 매년 겨울철이 ,1
316,우석대 약대 수도권동문회 초대회장에 류일선 약사,0,엄정신 우석대 약대 총동문회장은 축사를 통해 코로나 기간 맡게 돼서 할 수 있는 게 많지는 않았다 다시 기지개를 켜고 일어나야겠다는 생각을 했는데 류일선 준비위원장이 희생하며 오늘의 자리를 마련해줬다 ,1
317, 오프 코스 골프가 뭐야 타이거 우즈도 주목한 오프 코스 골프 ,0, 코로나 팬데믹 대유행 이후 실내 스포츠에 대한 관심이 증가하면서 오프 코스 골프 시장이 급속도로 성장했다 실제로 국세청 자료에 의하면 년 개였던 실내 스크린 골프장은 올해 월 기준 곳으로 ,1
318, 기분 나쁘면 월급서 까라고 알바생 문자에 사장님 경악 ,0,특히 고용원이 있는 자영업자 는 지난 월 만 명으로 코로나 팬데믹 기간에 해당하는 년을 제외하면 년 이후 가장 낮은 수치를 기록했다 최저임금 상승 등 각종 물가 인상 영향으로 고용을 꺼리는 ,1
319, 서울독립영화제 김영우 프로그래머 추천작 ,1,김영우 프로그래머는 꽤 오랫동안 준비해온 프로젝트로 제목 그대로 배우 메릴 스트립을 만나야 완성되는 이야기 라며 신종 코로나 바이러스 감염증이라는 복병을 만나고 미국의 대배우를 섭외하는 무모하고 지난한 ,1
320,예천군 공무원 개인 일탈 심각 잇따른 음주운전으로 망신,0,특히 예천군 공무원의 음주 추태는 코로나 비상상황에도 발생해 망신살이 단단히 뻗쳤다 지나 년 월 일 당시 사회적 거리두기 지침이 내려진 가운데 김학동 군수 생일 술파티는 전국적 논쟁거리가 됐다 더구나 ,1
321, 코로나 엔데믹에 사라져버린 줄 알았더니 돈 잘 벌고 있었네 홍키자 ,0, 코로나 팬데믹으로 모두가 집 안에서 넷플릭스를 시청한 덕에 년 월 달러까지 뛰었다가 엔데믹 시대로 접어들며 년 월에는 달러까지 추락했었죠 년여가 지난 지금 주가는 상승한 겁니다 ,1
322, 한국으로 가자 개국 중 한국 이민 증가율 위,1,장크리스토프 뒤몽 국제이주부서장은 이민 증가 추세엔 코로나 이후 강력한 경제 회복에 따른 노동력 부족 인구 변화 생산가능인구 감소 등 다양한 요인이 반영됐다 고 설명했다 이민자들이 가장 많이 ,1
323, 닭고기보다 맛있어 특히 머리 식당서 뜨는 이 요리 뭐기에,1,최근 뉴욕포스트 등 외신에 따르면 미국 퀸즈 코로나 지역의 라 카사 델 쿠이 식당은 식당 측은 당초 로티세리 치킨 전문점이었으나 코로나 기간 동안 에콰도르 교민들의 요청으로 기니피그 요리를 ,1
324,명품시장 년 금융위기 이후 첫 둔화 추세 전년 대비 감소 전 ,1,특히 의류 가방 보석 화장품 등 개인 명품 시장이 축소할 경우 코로나 유행 시기를 제외하고 년 만에 처음 발생하는 일이다 페데리카 레바토 배인앤드컴퍼니 파트너는 로이터와의 인터뷰에서 글로벌 금융 ,1
325, 청년고용률 최고 정부 외침에도 찬바람 부는 청년고용,1, 월 기준으로 볼 때 코로나 위기였던 년 이후 년만에 최대치다 그럼에도 정부 입장은 다르다 기획재정부는 지난 일 보도자료를 통해 윤석열 정부 전반기 성과를 홍보했다 기재부는 지난 년 반동안 위기 ,1
326,백신 불신 동물 구충제는 맹신 미 보건복지부 장관 지명자의 ,1,케네디 주니어는 코로나 백신에 대해서도 지금까지 만들어진 가장 치명적인 백신 이라고 규정했다 그는 년 루이지애나주가 학생을 대상으로 코로나 백신 접종을 의무화하려 주 하원 청문회에 나와 이런 ,1
327, 소아청소년병원 입원 명 중 명은 폐렴 등 감염병 ,0,입원환자 가운데 가장 많은 소아 감염질환은 마이코플라즈마 폐렴으로 전체의 를 차지했습니다 다음으로 코로나 아데노바이러스 백일해와 수족구 각 등입니다 ,1
328, 우리 조합원 고용해 공사 차량 막은 민주노총 간부들 징역형,0, 코로나 시국이던 당시에 집회를 열었기 때문에 이들에게 감염병의 예방 및 관리에 관한 법률 위반 혐의도 적용됐다 재판부는 피고인들의 범행으로 인하여 수억원의 피해를 입었고 주민들은 소음공해와 교통 ,1
329, 소아청소년병원 입원 명 중 명은 폐렴 등 감염병 ,0,대한소아청소년병원협회 년 곳 조사 결과 올해 가장 많은 소아 감염질환은 마이코플라즈마 폐렴 코로나 유행 이후 대부분의 소아청소년병원에 입원한 환자 명 중 명 이상이 마이코플라즈마 폐렴 코로나 ,1
330,소아 감염병 주의보 입원 환자 이상 폐렴 코로나 등 감염,0,올해 소아청소년병원에 입원한 환자 명 중 명 이상이 마이코플라즈마 폐렴과 코로나 백일해 등 다음으로는 코로나 아데노바이러스 그 외 바이러스폐렴 장염 백일해와 수족구 각 ,1
331,지하 동굴서 마신 훈제향 맥주 본능적으로 나온 한 마디 윤한샘의 맥 ,1,이곳의 매력에 빠져 코로나 팬데믹 전까지 여러 번 찾아왔었다 년 유럽 맥주 기행 목적지로 다시 밤베르크를 넣으며 사라졌던 설렘이 느껴졌다 솔직히 개인적으로 훈연맥주에 관한 한 밤베르크는 더 이상 새로울 ,1
332, 백신 맞고 자폐증 미 보건장관 지명자 돌팔이 주장들 시험대,0, 년간 백신 반대 운동을 해 온 케네디 주니어는 코로나 백신에 대해서도 지금까지 만들어진 가장 치명적인 백신 이라고 규정했습니다 그는 년 루이지애나주가 학생을 대상으로 코로나 백신 접종을 의무화하려 ,1
333, 년 우정 쌓으며 글로벌 마인드 키워 ,0,특히 지난 년에는 코로나 로 일시적으로 교류를 중단했지만 비대면 소통을 하며 인연을 이어왔다 이번 행사는 시교육청의 학교 간 대면 국제교류 사업의 하나로 마련됐으며 양교 학생은 함께 전남여상을 ,1
334, 더현대 이어 커넥트현대까지 유통 혁신 정지영 현대백화점 사장 이 ,1,당시 정 사장은 이른바 백화점의 무덤 이라고 불리던 여의도에서 오프라인 리테일의 쇠퇴 전통 유치 어려움 코로나 등 여러 난관들이 산적한 가운데에도 외부 컨설팅 없이 더현대 서울을 성공으로 이끌어낼 수 ,1
335,근시 팬데믹 시대 멀리보는 습관 필요해,1,팬데믹은 코로나 바이러스처럼 전 세계적으로 발생이 증가하는 질환을 말하는데요 최근 여러 연구에서 근시가 팬데믹이 되고 있다는 결과가 나오고 있습니다 년에 전 세계적으로 였던 근시의 유병률이 년에는 ,1
336, 산림의 미래 전남의 손에 함평서 열린 한마음대회,1,이번 한마음대회는 년부터 년까지 회 연속 개최되었으나 코로나 로 중단되었고 이번에 재개되어 산림조합 임직원들과 임업인들이 한자리에 모여 산림의 중요성과 미래 비전을 공유하는 자리였다 행사에는 개 ,1
337,어린이만의 에너지로 현대미술 감상 경기북부어린이박물관 탱탱볼 ,1,성 작가는 이 같은 점에 착안 코로나 팬데믹 시기 전세계 아이들이 재미있게 손을 씻었으면 좋겠다는 바람을 담아 작품을 제작했다 작품은 주먹 쥔 손이 펼친 손 사이마다 가위 바위 보 를 하듯 배치돼 어린이가 손으로 ,1
338,작은 시네마 천국 이 필요하다 라제기의 슛 숏 ,1,국내 최대 멀티플렉스 체인 는 코로나 이전 아트하우스라는 자체 브랜드를 통해 예술영화 상영을 선도했다 작은 영화 시장까지 장악하려 한다는 비판이 있기도 했으나 예술영화 대중화에 기여했다는 평가가 ,1
339,확대되는 소호금융 니즈 맞춤형 상품 서비스 필요,0, 연합뉴스 자영업자 개인사업자 소상공인 등이 코로나 팬데믹 이후 고물가와 내부 경기 침체로 어려움을 겪으면서 소호금융 시장이 확대되고 있다 이에 업계안팎에선 이들의 니즈를 반영한 맞춤형 금융 상품과 ,1
340,중국 공연 예술 분야 한국과의 협력 강화 선언,1,해줬다 면서 코로나 등으로 끊겼던 두 나라의 연극 등 공연 예술의 재개에 큰 힘이 됐다 라고 평가했다 김 프로듀서는 중국희곡학원에서 한중교류 프로젝트와 교육 프로그램도 총괄하고 있다 구이린 예술제는 ,1
341, 조합원 채용하라 건설현장 마비시킨 민노총 노조원 징역형,0,또 코로나 시국이던 당시에 집회를 열었기 때문에 이들에게 감염병의 예방 및 관리에 관한 법률 위반 혐의도 적용됐다 피고인들은 혐의를 부인했지만 재판부는 피고인들의 범행 방법 등을 비춰 볼 때 공소사실 내용이 ,1
342, 백신 맞고 자폐증 보건장관 지명자 돌팔이 주장들 시험대,0, 년간 백신 반대 운동을 해 온 케네디 주니어는 코로나 백신에 대해서도 지금까지 만들어진 가장 치명적인 백신 이라고 규정했다 그는 년 루이지애나주가 학생을 대상으로 코로나 백신 접종을 의무화하려 주 ,1
343,파키스탄 펀자브주 극심한 대기오염에 보건 비상사태 발령,0,휴교령 의료진 휴가 금지 코로나 보다 비상 상황 박의래 특파원 파키스탄에서 인구가 가장 많은 동부 대량으로 확산하고 있어 코로나 보다 더 비상인 상황 이라며 정부 차원의 조치가 필요하다고 강조했다 ,1
344,물고기 새 꼭두 안녕의 염원 담은 귀여운 수호자들 ,1,작가는 년 첫 개인전 꼬까꼭두 에서 페루 여인과 라마 발리의 아이들 일본 소녀 등 이국적인 옷을 입은 꼭두를 선보였는데 이는 당시 코로나 로 인해 여행을 다니지 못하는 일상에서 꼭두를 보며 여행의 기분을 ,1
345, 청년발언대 유휴 간호사 재취업 의료 인력난 해소의 열쇠로 주목,1,특히 코로나 팬데믹 이후 간호사의 업무 강도가 증가하면서 현장에서의 인력 부족은 점차 심각한 문제로 부각되고 있다 유휴 간호사의 복귀는 이러한 부담을 덜어줄 뿐만 아니라 환자들에게 보다 세심한 돌봄을 제공할 ,1
346,케네디 주니어 보건복지부 장관 지명에 전문가 매우 나쁜 선택 ,1,케네디 주니어는 코로나 유행 이전부터 백신 사용이 자폐증 등을 유발한다고 주장하며 백신 반대 로비 활동을 펼쳤던 인물이다 미국 코로나 대응을 이끈 앤서니 파우치 전 국립 알레르기 전염병연구소 ,1
347, 밀키트 로 여행 기분 낸다 여행 콘셉트 열풍 세계 ,1, 코로나 회복 이후에도 일본에는 엔화 약세와 함께 높은 물가 등의 영향으로 인해 여행을 떠나는 인구가 일 한국관광 데이터랩에 따르면 일본인 국내 여행자 수는 지난해 기준 억 만명으로 코로나 이전인 ,1
348, 한화 뜨거운 눈물 년간 못해 본 거 여기 와서 다했다 ,1,그는 전 팀에서도 중요한 상황에서 던져본 적은 있었지만 팬들이 없었던 코로나 시국이었다 한 경기 한 경기 나가기도 약간 힘들었던 시간이 있었는데 이번 연도는 다시 내가 일어날 수 있는 계기가 되는 경기들을 ,1
349, 한국에서 뛸 생각 있는지 물어봤다 푸이그 년 만에 키움에 돌아오 ,1, 년까지 메이저리그에서 활약한 푸이그는 시즌 종료 후 자격을 얻었지만 좋지 않은 평판과 코로나 사태가 겹치면서 소속팀을 구하지 못했고 결국 년을 소속팀 없이 그냥 흘려보내고 말았다 결국 ,1
350, 년 단임 트럼프 시즌 강경 친위대로 속도 효율 제고 실리외교 ,1,하지만 코로나 팬데믹 당시 백신을 믿지 않았던 그가 보건복지부 장관에 적합한지를 두고 논란이 불거질 것으로 보인다 그는 백신 사용이 자폐증을 유발한다고 주장하면서 정치권을 상대로 백신 반대 로비 활동을 ,1
351, 년 만에 승리 상대 한화에서 년 프로에서 가장 값진 시간 ,1,선발 기회도 주셨고 에서는 코로나 시국이라 팬들이 없을 때 던졌는데 많은 응원도 들었다 한 경기 한 경기 힘든 시간 속에서 일어날 수 있었던 계기가 됐다 고 했다 올해 다시 시작이라는 생각이 들었다 는 그는 ,1
352,이은미 전국 투어 콘서트 시작,1, 년에 진행한 라이브 투어 콘서트 녹턴 에서는 그동안 코로나 로 인해 관객을 만날 수 없었던 만큼 그녀의 진심이 담긴 무대로 관객들에게 뜨거운 박수 갈채를 받았다 관객들은 그녀의 음악에만 집중할 수 ,1
353,한국 위상 이 정도였나 이민 갈래요 두 번째로 높았다,1, 코로나 팬데믹 이후 선진국 인력 수요가 급증했기 때문이다 특히 한국의 이민자 증가율은 세계 위로 장크리스토프 뒤몽 국제이주부서장은 이민 증가 추세엔 코로나 이후 강력한 경제 회복에 따른 ,1
354, 징그럽긴 해도 닭보다 맛있다 서 뜨는 이 요리 뭐길래 ,0, 일 현지시각 뉴욕포스트 등 외신에 따르면 미국 퀸즈 코로나 지역의 라 카사 델 쿠이 식당 측은 당초 로티세리 치킨 전문점이었지만 코로나 기간 동안 에콰도르 교민들의 요청으로 기니피그 요리를 ,1
355, 이채윤의 작심한달 페달 밟고 씽씽 취미에서 일상으로 ,1, 호기롭게 시작한 자전거에 넉다운 코로나 가 세상을 막 덮쳤을 무렵 나는 운동 을 핑계로 당근마켓에서 만 원을 주고 자전거를 구매했다 흰색 프레임이 매력적인 녀석이었다 운동을 하겠다고 샀지만 자주 타지는 ,1
356,조합원 고용 요구하며 공사 방해 민노총 간부들 징역형,0, 코로나 시국이던 당시에 집회를 열었기 때문에 이들에게 감염병의 예방 및 관리에 관한 법률 위반 혐의도 적용됐습니다 재판부는 주된 범행 동기가 노동자의 권리를 보호하기 위한 것이 아니라 타 노조 조합원을 ,1
